# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-07-07 06:40:32 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 02169810 SANTEE R AT TREZESVANTS LANDING NR FT MOTTE, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02169810
#    DD parameter   Description
#    01   00065     Gage height, feet
#
agency_cd	site_no	datetime	01_00065	01_00065_cd
USGS	02169810	2008-06-29 08:30	73.34	
USGS	02169810	2008-06-29 08:45	73.33	
USGS	02169810	2008-06-29 09:00	73.33	
USGS	02169810	2008-06-29 09:15	73.33	
USGS	02169810	2008-06-29 09:30	73.32	
USGS	02169810	2008-06-29 09:45	73.31	
USGS	02169810	2008-06-29 10:00	73.31	
USGS	02169810	2008-06-29 10:15	73.30	
USGS	02169810	2008-06-29 10:30	73.30	
USGS	02169810	2008-06-29 10:45	73.30	
USGS	02169810	2008-06-29 11:00	73.30	
USGS	02169810	2008-06-29 11:15	73.30	
USGS	02169810	2008-06-29 11:30	73.30	
USGS	02169810	2008-06-29 11:45	73.30	
USGS	02169810	2008-06-29 12:00	73.30	
USGS	02169810	2008-06-29 12:15	73.30	
USGS	02169810	2008-06-29 12:30	73.30	
USGS	02169810	2008-06-29 12:45	73.31	
USGS	02169810	2008-06-29 13:00	73.32	
USGS	02169810	2008-06-29 13:15	73.31	
USGS	02169810	2008-06-29 13:30	73.33	
USGS	02169810	2008-06-29 13:45	73.34	
USGS	02169810	2008-06-29 14:00	73.34	
USGS	02169810	2008-06-29 14:15	73.35	
USGS	02169810	2008-06-29 14:30	73.34	
USGS	02169810	2008-06-29 14:45	73.35	
USGS	02169810	2008-06-29 15:00	73.35	
USGS	02169810	2008-06-29 15:15	73.34	
USGS	02169810	2008-06-29 15:30	73.33	
USGS	02169810	2008-06-29 15:45	73.34	
USGS	02169810	2008-06-29 16:00	73.34	
USGS	02169810	2008-06-29 16:15	73.34	
USGS	02169810	2008-06-29 16:30	73.34	
USGS	02169810	2008-06-29 16:45	73.34	
USGS	02169810	2008-06-29 17:00	73.34	
USGS	02169810	2008-06-29 17:15	73.33	
USGS	02169810	2008-06-29 17:30	73.32	
USGS	02169810	2008-06-29 17:45	73.32	
USGS	02169810	2008-06-29 18:00	73.32	
USGS	02169810	2008-06-29 18:15	73.33	
USGS	02169810	2008-06-29 18:30	73.34	
USGS	02169810	2008-06-29 18:45	73.35	
USGS	02169810	2008-06-29 19:00	73.37	
USGS	02169810	2008-06-29 19:15	73.39	
USGS	02169810	2008-06-29 19:30	73.40	
USGS	02169810	2008-06-29 19:45	73.42	
USGS	02169810	2008-06-29 20:00	73.44	
USGS	02169810	2008-06-29 20:15	73.45	
USGS	02169810	2008-06-29 20:30	73.46	
USGS	02169810	2008-06-29 20:45	73.47	
USGS	02169810	2008-06-29 21:00	73.47	
USGS	02169810	2008-06-29 21:15	73.47	
USGS	02169810	2008-06-29 21:30	73.47	
USGS	02169810	2008-06-29 21:45	73.47	
USGS	02169810	2008-06-29 22:00	73.47	
USGS	02169810	2008-06-29 22:15	73.47	
USGS	02169810	2008-06-29 22:30	73.47	
USGS	02169810	2008-06-29 22:45	73.47	
USGS	02169810	2008-06-29 23:00	73.46	
USGS	02169810	2008-06-29 23:15	73.46	
USGS	02169810	2008-06-29 23:30	73.46	
USGS	02169810	2008-06-29 23:45	73.45	
USGS	02169810	2008-06-30 00:00	73.45	
USGS	02169810	2008-06-30 00:15	73.45	
USGS	02169810	2008-06-30 00:30	73.44	
USGS	02169810	2008-06-30 00:45	73.44	
USGS	02169810	2008-06-30 01:00	73.44	
USGS	02169810	2008-06-30 01:15	73.43	
USGS	02169810	2008-06-30 01:30	73.43	
USGS	02169810	2008-06-30 01:45	73.42	
USGS	02169810	2008-06-30 02:00	73.42	
USGS	02169810	2008-06-30 02:15	73.42	
USGS	02169810	2008-06-30 02:30	73.41	
USGS	02169810	2008-06-30 02:45	73.41	
USGS	02169810	2008-06-30 03:00	73.41	
USGS	02169810	2008-06-30 03:15	73.41	
USGS	02169810	2008-06-30 03:30	73.41	
USGS	02169810	2008-06-30 03:45	73.41	
USGS	02169810	2008-06-30 04:00	73.41	
USGS	02169810	2008-06-30 04:15	73.40	
USGS	02169810	2008-06-30 04:30	73.39	
USGS	02169810	2008-06-30 04:45	73.39	
USGS	02169810	2008-06-30 05:00	73.39	
USGS	02169810	2008-06-30 05:15	73.38	
USGS	02169810	2008-06-30 05:30	73.37	
USGS	02169810	2008-06-30 05:45	73.37	
USGS	02169810	2008-06-30 06:00	73.37	
USGS	02169810	2008-06-30 06:15	73.36	
USGS	02169810	2008-06-30 06:30	73.36	
USGS	02169810	2008-06-30 06:45	73.36	
USGS	02169810	2008-06-30 07:00	73.35	
USGS	02169810	2008-06-30 07:15	73.35	
USGS	02169810	2008-06-30 07:30	73.35	
USGS	02169810	2008-06-30 07:45	73.33	
USGS	02169810	2008-06-30 08:00	73.33	
USGS	02169810	2008-06-30 08:15	73.33	
USGS	02169810	2008-06-30 08:30	73.31	
USGS	02169810	2008-06-30 08:45	73.31	
USGS	02169810	2008-06-30 09:00	73.30	
USGS	02169810	2008-06-30 09:15	73.30	
USGS	02169810	2008-06-30 09:30	73.29	
USGS	02169810	2008-06-30 09:45	73.28	
USGS	02169810	2008-06-30 10:00	73.28	
USGS	02169810	2008-06-30 10:15	73.28	
USGS	02169810	2008-06-30 10:30	73.27	
USGS	02169810	2008-06-30 10:45	73.27	
USGS	02169810	2008-06-30 11:00	73.27	
USGS	02169810	2008-06-30 11:15	73.27	
USGS	02169810	2008-06-30 11:30	73.27	
USGS	02169810	2008-06-30 11:45	73.27	
USGS	02169810	2008-06-30 12:00	73.27	
USGS	02169810	2008-06-30 12:15	73.27	
USGS	02169810	2008-06-30 12:30	73.27	
USGS	02169810	2008-06-30 12:45	73.27	
USGS	02169810	2008-06-30 13:00	73.26	
USGS	02169810	2008-06-30 13:15	73.27	
USGS	02169810	2008-06-30 13:30	73.26	
USGS	02169810	2008-06-30 13:45	73.26	
USGS	02169810	2008-06-30 14:00	73.26	
USGS	02169810	2008-06-30 14:15	73.26	
USGS	02169810	2008-06-30 14:30	73.26	
USGS	02169810	2008-06-30 14:45	73.26	
USGS	02169810	2008-06-30 15:00	73.26	
USGS	02169810	2008-06-30 15:15	73.26	
USGS	02169810	2008-06-30 15:30	73.27	
USGS	02169810	2008-06-30 15:45	73.27	
USGS	02169810	2008-06-30 16:00	73.28	
USGS	02169810	2008-06-30 16:15	73.30	
USGS	02169810	2008-06-30 16:30	73.31	
USGS	02169810	2008-06-30 16:45	73.32	
USGS	02169810	2008-06-30 17:00	73.32	
USGS	02169810	2008-06-30 17:15	73.33	
USGS	02169810	2008-06-30 17:30	73.33	
USGS	02169810	2008-06-30 17:45	73.34	
USGS	02169810	2008-06-30 18:00	73.33	
USGS	02169810	2008-06-30 18:15	73.33	
USGS	02169810	2008-06-30 18:30	73.34	
USGS	02169810	2008-06-30 18:45	73.33	
USGS	02169810	2008-06-30 19:00	73.34	
USGS	02169810	2008-06-30 19:15	73.34	
USGS	02169810	2008-06-30 19:30	73.34	
USGS	02169810	2008-06-30 19:45	73.34	
USGS	02169810	2008-06-30 20:00	73.35	
USGS	02169810	2008-06-30 20:15	73.35	
USGS	02169810	2008-06-30 20:30	73.35	
USGS	02169810	2008-06-30 20:45	73.35	
USGS	02169810	2008-06-30 21:00	73.34	
USGS	02169810	2008-06-30 21:15	73.33	
USGS	02169810	2008-06-30 21:30	73.32	
USGS	02169810	2008-06-30 21:45	73.32	
USGS	02169810	2008-06-30 22:00	73.31	
USGS	02169810	2008-06-30 22:15	73.31	
USGS	02169810	2008-06-30 22:30	73.31	
USGS	02169810	2008-06-30 22:45	73.31	
USGS	02169810	2008-06-30 23:00	73.31	
USGS	02169810	2008-06-30 23:15	73.31	
USGS	02169810	2008-06-30 23:30	73.31	
USGS	02169810	2008-06-30 23:45	73.30	
USGS	02169810	2008-07-01 00:00	73.30	
USGS	02169810	2008-07-01 00:15	73.30	
USGS	02169810	2008-07-01 00:30	73.30	
USGS	02169810	2008-07-01 00:45	73.30	
USGS	02169810	2008-07-01 01:00	73.30	
USGS	02169810	2008-07-01 01:15	73.29	
USGS	02169810	2008-07-01 01:30	73.29	
USGS	02169810	2008-07-01 01:45	73.28	
USGS	02169810	2008-07-01 02:00	73.27	
USGS	02169810	2008-07-01 02:15	73.27	
USGS	02169810	2008-07-01 02:30	73.26	
USGS	02169810	2008-07-01 02:45	73.26	
USGS	02169810	2008-07-01 03:00	73.26	
USGS	02169810	2008-07-01 03:15	73.25	
USGS	02169810	2008-07-01 03:30	73.23	
USGS	02169810	2008-07-01 03:45	73.23	
USGS	02169810	2008-07-01 04:00	73.22	
USGS	02169810	2008-07-01 04:15	73.21	
USGS	02169810	2008-07-01 04:30	73.21	
USGS	02169810	2008-07-01 04:45	73.21	
USGS	02169810	2008-07-01 05:00	73.21	
USGS	02169810	2008-07-01 05:15	73.21	
USGS	02169810	2008-07-01 05:30	73.21	
USGS	02169810	2008-07-01 05:45	73.21	
USGS	02169810	2008-07-01 06:00	73.21	
USGS	02169810	2008-07-01 06:15	73.21	
USGS	02169810	2008-07-01 06:30	73.21	
USGS	02169810	2008-07-01 06:45	73.21	
USGS	02169810	2008-07-01 07:00	73.21	
USGS	02169810	2008-07-01 07:15	73.21	
USGS	02169810	2008-07-01 07:30	73.19	
USGS	02169810	2008-07-01 07:45	73.19	
USGS	02169810	2008-07-01 08:00	73.19	
USGS	02169810	2008-07-01 08:15	73.18	
USGS	02169810	2008-07-01 08:30	73.18	
USGS	02169810	2008-07-01 08:45	73.18	
USGS	02169810	2008-07-01 09:00	73.17	
USGS	02169810	2008-07-01 09:15	73.16	
USGS	02169810	2008-07-01 09:30	73.15	
USGS	02169810	2008-07-01 09:45	73.15	
USGS	02169810	2008-07-01 10:00	73.14	
USGS	02169810	2008-07-01 10:15	73.14	
USGS	02169810	2008-07-01 10:30	73.14	
USGS	02169810	2008-07-01 10:45	73.14	
USGS	02169810	2008-07-01 11:00	73.14	
USGS	02169810	2008-07-01 11:15	73.14	
USGS	02169810	2008-07-01 11:30	73.14	
USGS	02169810	2008-07-01 11:45	73.14	
USGS	02169810	2008-07-01 12:00	73.14	
USGS	02169810	2008-07-01 12:15	73.14	
USGS	02169810	2008-07-01 12:30	73.14	
USGS	02169810	2008-07-01 12:45	73.14	
USGS	02169810	2008-07-01 13:00	73.14	
USGS	02169810	2008-07-01 13:15	73.14	
USGS	02169810	2008-07-01 13:30	73.14	
USGS	02169810	2008-07-01 13:45	73.12	
USGS	02169810	2008-07-01 14:00	73.12	
USGS	02169810	2008-07-01 14:15	73.12	
USGS	02169810	2008-07-01 14:30	73.12	
USGS	02169810	2008-07-01 14:45	73.12	
USGS	02169810	2008-07-01 15:00	73.12	
USGS	02169810	2008-07-01 15:15	73.12	
USGS	02169810	2008-07-01 15:30	73.12	
USGS	02169810	2008-07-01 15:45	73.12	
USGS	02169810	2008-07-01 16:00	73.13	
USGS	02169810	2008-07-01 16:15	73.13	
USGS	02169810	2008-07-01 16:30	73.14	
USGS	02169810	2008-07-01 16:45	73.13	
USGS	02169810	2008-07-01 17:00	73.14	
USGS	02169810	2008-07-01 17:15	73.14	
USGS	02169810	2008-07-01 17:30	73.14	
USGS	02169810	2008-07-01 17:45	73.14	
USGS	02169810	2008-07-01 18:00	73.15	
USGS	02169810	2008-07-01 18:15	73.15	
USGS	02169810	2008-07-01 18:30	73.15	
USGS	02169810	2008-07-01 18:45	73.15	
USGS	02169810	2008-07-01 19:00	73.16	
USGS	02169810	2008-07-01 19:15	73.16	
USGS	02169810	2008-07-01 19:30	73.17	
USGS	02169810	2008-07-01 19:45	73.17	
USGS	02169810	2008-07-01 20:00	73.18	
USGS	02169810	2008-07-01 20:15	73.18	
USGS	02169810	2008-07-01 20:30	73.18	
USGS	02169810	2008-07-01 20:45	73.19	
USGS	02169810	2008-07-01 21:00	73.20	
USGS	02169810	2008-07-01 21:15	73.20	
USGS	02169810	2008-07-01 21:30	73.21	
USGS	02169810	2008-07-01 21:45	73.21	
USGS	02169810	2008-07-01 22:00	73.22	
USGS	02169810	2008-07-01 22:15	73.22	
USGS	02169810	2008-07-01 22:30	73.22	
USGS	02169810	2008-07-01 22:45	73.22	
USGS	02169810	2008-07-01 23:00	73.22	
USGS	02169810	2008-07-01 23:15	73.22	
USGS	02169810	2008-07-01 23:30	73.23	
USGS	02169810	2008-07-01 23:45	73.23	
USGS	02169810	2008-07-02 00:00	73.24	
USGS	02169810	2008-07-02 00:15	73.24	
USGS	02169810	2008-07-02 00:30	73.24	
USGS	02169810	2008-07-02 00:45	73.24	
USGS	02169810	2008-07-02 01:00	73.23	
USGS	02169810	2008-07-02 01:15	73.23	
USGS	02169810	2008-07-02 01:30	73.23	
USGS	02169810	2008-07-02 01:45	73.23	
USGS	02169810	2008-07-02 02:00	73.22	
USGS	02169810	2008-07-02 02:15	73.22	
USGS	02169810	2008-07-02 02:30	73.22	
USGS	02169810	2008-07-02 02:45	73.22	
USGS	02169810	2008-07-02 03:00	73.21	
USGS	02169810	2008-07-02 03:15	73.21	
USGS	02169810	2008-07-02 03:30	73.21	
USGS	02169810	2008-07-02 03:45	73.20	
USGS	02169810	2008-07-02 04:00	73.20	
USGS	02169810	2008-07-02 04:15	73.19	
USGS	02169810	2008-07-02 04:30	73.19	
USGS	02169810	2008-07-02 04:45	73.18	
USGS	02169810	2008-07-02 05:00	73.18	
USGS	02169810	2008-07-02 05:15	73.18	
USGS	02169810	2008-07-02 05:30	73.17	
USGS	02169810	2008-07-02 05:45	73.17	
USGS	02169810	2008-07-02 06:00	73.16	
USGS	02169810	2008-07-02 06:15	73.16	
USGS	02169810	2008-07-02 06:30	73.16	
USGS	02169810	2008-07-02 06:45	73.16	
USGS	02169810	2008-07-02 07:00	73.16	
USGS	02169810	2008-07-02 07:15	73.16	
USGS	02169810	2008-07-02 07:30	73.16	
USGS	02169810	2008-07-02 07:45	73.16	
USGS	02169810	2008-07-02 08:00	73.16	
USGS	02169810	2008-07-02 08:15	73.16	
USGS	02169810	2008-07-02 08:30	73.16	
USGS	02169810	2008-07-02 08:45	73.16	
USGS	02169810	2008-07-02 09:00	73.16	
USGS	02169810	2008-07-02 09:15	73.16	
USGS	02169810	2008-07-02 09:30	73.16	
USGS	02169810	2008-07-02 09:45	73.16	
USGS	02169810	2008-07-02 10:00	73.16	
USGS	02169810	2008-07-02 10:15	73.16	
USGS	02169810	2008-07-02 10:30	73.16	
USGS	02169810	2008-07-02 10:45	73.16	
USGS	02169810	2008-07-02 11:00	73.15	
USGS	02169810	2008-07-02 11:15	73.15	
USGS	02169810	2008-07-02 11:30	73.16	
USGS	02169810	2008-07-02 11:45	73.15	
USGS	02169810	2008-07-02 12:00	73.15	
USGS	02169810	2008-07-02 12:15	73.15	
USGS	02169810	2008-07-02 12:30	73.16	
USGS	02169810	2008-07-02 12:45	73.16	
USGS	02169810	2008-07-02 13:00	73.16	
USGS	02169810	2008-07-02 13:15	73.16	
USGS	02169810	2008-07-02 13:30	73.16	
USGS	02169810	2008-07-02 13:45	73.17	
USGS	02169810	2008-07-02 14:00	73.17	
USGS	02169810	2008-07-02 14:15	73.17	
USGS	02169810	2008-07-02 14:30	73.17	
USGS	02169810	2008-07-02 14:45	73.18	
USGS	02169810	2008-07-02 15:00	73.18	
USGS	02169810	2008-07-02 15:15	73.17	
USGS	02169810	2008-07-02 15:30	73.17	
USGS	02169810	2008-07-02 15:45	73.18	
USGS	02169810	2008-07-02 16:00	73.19	
USGS	02169810	2008-07-02 16:15	73.19	
USGS	02169810	2008-07-02 16:30	73.20	
USGS	02169810	2008-07-02 16:45	73.20	
USGS	02169810	2008-07-02 17:00	73.21	
USGS	02169810	2008-07-02 17:15	73.21	
USGS	02169810	2008-07-02 17:30	73.22	
USGS	02169810	2008-07-02 17:45	73.24	
USGS	02169810	2008-07-02 18:00	73.26	
USGS	02169810	2008-07-02 18:15	73.27	
USGS	02169810	2008-07-02 18:30	73.29	
USGS	02169810	2008-07-02 18:45	73.30	
USGS	02169810	2008-07-02 19:00	73.32	
USGS	02169810	2008-07-02 19:15	73.33	
USGS	02169810	2008-07-02 19:30	73.34	
USGS	02169810	2008-07-02 19:45	73.34	
USGS	02169810	2008-07-02 20:00	73.35	
USGS	02169810	2008-07-02 20:15	73.34	
USGS	02169810	2008-07-02 20:30	73.34	
USGS	02169810	2008-07-02 20:45	73.34	
USGS	02169810	2008-07-02 21:00	73.33	
USGS	02169810	2008-07-02 21:15	73.32	
USGS	02169810	2008-07-02 21:30	73.31	
USGS	02169810	2008-07-02 21:45	73.30	
USGS	02169810	2008-07-02 22:00	73.29	
USGS	02169810	2008-07-02 22:15	73.28	
USGS	02169810	2008-07-02 22:30	73.27	
USGS	02169810	2008-07-02 22:45	73.26	
USGS	02169810	2008-07-02 23:00	73.25	
USGS	02169810	2008-07-02 23:15	73.24	
USGS	02169810	2008-07-02 23:30	73.23	
USGS	02169810	2008-07-02 23:45	73.22	
USGS	02169810	2008-07-03 00:00	73.21	
USGS	02169810	2008-07-03 00:15	73.21	
USGS	02169810	2008-07-03 00:30	73.20	
USGS	02169810	2008-07-03 00:45	73.19	
USGS	02169810	2008-07-03 01:00	73.19	
USGS	02169810	2008-07-03 01:15	73.19	
USGS	02169810	2008-07-03 01:30	73.19	
USGS	02169810	2008-07-03 01:45	73.19	
USGS	02169810	2008-07-03 02:00	73.19	
USGS	02169810	2008-07-03 02:15	73.19	
USGS	02169810	2008-07-03 02:30	73.19	
USGS	02169810	2008-07-03 02:45	73.19	
USGS	02169810	2008-07-03 03:00	73.19	
USGS	02169810	2008-07-03 03:15	73.18	
USGS	02169810	2008-07-03 03:30	73.18	
USGS	02169810	2008-07-03 03:45	73.18	
USGS	02169810	2008-07-03 04:00	73.17	
USGS	02169810	2008-07-03 04:15	73.16	
USGS	02169810	2008-07-03 04:30	73.16	
USGS	02169810	2008-07-03 04:45	73.15	
USGS	02169810	2008-07-03 05:00	73.14	
USGS	02169810	2008-07-03 05:15	73.14	
USGS	02169810	2008-07-03 05:30	73.13	
USGS	02169810	2008-07-03 05:45	73.13	
USGS	02169810	2008-07-03 06:00	73.13	
USGS	02169810	2008-07-03 06:15	73.13	
USGS	02169810	2008-07-03 06:30	73.13	
USGS	02169810	2008-07-03 06:45	73.13	
USGS	02169810	2008-07-03 07:00	73.13	
USGS	02169810	2008-07-03 07:15	73.13	
USGS	02169810	2008-07-03 07:30	73.13	
USGS	02169810	2008-07-03 07:45	73.13	
USGS	02169810	2008-07-03 08:00	73.13	
USGS	02169810	2008-07-03 08:15	73.13	
USGS	02169810	2008-07-03 08:30	73.14	
USGS	02169810	2008-07-03 08:45	73.14	
USGS	02169810	2008-07-03 09:00	73.13	
USGS	02169810	2008-07-03 09:15	73.13	
USGS	02169810	2008-07-03 09:30	73.14	
USGS	02169810	2008-07-03 09:45	73.13	
USGS	02169810	2008-07-03 10:00	73.13	
USGS	02169810	2008-07-03 10:15	73.12	
USGS	02169810	2008-07-03 10:30	73.12	
USGS	02169810	2008-07-03 10:45	73.12	
USGS	02169810	2008-07-03 11:00	73.12	
USGS	02169810	2008-07-03 11:15	73.12	
USGS	02169810	2008-07-03 11:30	73.12	
USGS	02169810	2008-07-03 11:45	73.12	
USGS	02169810	2008-07-03 12:00	73.12	
USGS	02169810	2008-07-03 12:15	73.12	
USGS	02169810	2008-07-03 12:30	73.12	
USGS	02169810	2008-07-03 12:45	73.12	
USGS	02169810	2008-07-03 13:00	73.12	
USGS	02169810	2008-07-03 13:15	73.12	
USGS	02169810	2008-07-03 13:30	73.12	
USGS	02169810	2008-07-03 13:45	73.13	
USGS	02169810	2008-07-03 14:00	73.14	
USGS	02169810	2008-07-03 14:15	73.15	
USGS	02169810	2008-07-03 14:30	73.15	
USGS	02169810	2008-07-03 14:45	73.17	
USGS	02169810	2008-07-03 15:00	73.17	
USGS	02169810	2008-07-03 15:15	73.18	
USGS	02169810	2008-07-03 15:30	73.18	
USGS	02169810	2008-07-03 15:45	73.19	
USGS	02169810	2008-07-03 16:00	73.20	
USGS	02169810	2008-07-03 16:15	73.20	
USGS	02169810	2008-07-03 16:30	73.20	
USGS	02169810	2008-07-03 16:45	73.19	
USGS	02169810	2008-07-03 17:00	73.19	
USGS	02169810	2008-07-03 17:15	73.19	
USGS	02169810	2008-07-03 17:30	73.19	
USGS	02169810	2008-07-03 17:45	73.18	
USGS	02169810	2008-07-03 18:00	73.18	
USGS	02169810	2008-07-03 18:15	73.18	
USGS	02169810	2008-07-03 18:30	73.17	
USGS	02169810	2008-07-03 18:45	73.16	
USGS	02169810	2008-07-03 19:00	73.16	
USGS	02169810	2008-07-03 19:15	73.15	
USGS	02169810	2008-07-03 19:30	73.14	
USGS	02169810	2008-07-03 19:45	73.15	
USGS	02169810	2008-07-03 20:00	73.14	
USGS	02169810	2008-07-03 20:15	73.15	
USGS	02169810	2008-07-03 20:30	73.15	
USGS	02169810	2008-07-03 20:45	73.16	
USGS	02169810	2008-07-03 21:00	73.16	
USGS	02169810	2008-07-03 21:15	73.16	
USGS	02169810	2008-07-03 21:30	73.16	
USGS	02169810	2008-07-03 21:45	73.17	
USGS	02169810	2008-07-03 22:00	73.17	
USGS	02169810	2008-07-03 22:15	73.17	
USGS	02169810	2008-07-03 22:30	73.16	
USGS	02169810	2008-07-03 22:45	73.16	
USGS	02169810	2008-07-03 23:00	73.16	
USGS	02169810	2008-07-03 23:15	73.16	
USGS	02169810	2008-07-03 23:30	73.15	
USGS	02169810	2008-07-03 23:45	73.15	
USGS	02169810	2008-07-04 00:00	73.14	
USGS	02169810	2008-07-04 00:15	73.14	
USGS	02169810	2008-07-04 00:30	73.14	
USGS	02169810	2008-07-04 00:45	73.13	
USGS	02169810	2008-07-04 01:00	73.12	
USGS	02169810	2008-07-04 01:15	73.12	
USGS	02169810	2008-07-04 01:30	73.12	
USGS	02169810	2008-07-04 01:45	73.12	
USGS	02169810	2008-07-04 02:00	73.12	
USGS	02169810	2008-07-04 02:15	73.12	
USGS	02169810	2008-07-04 02:30	73.11	
USGS	02169810	2008-07-04 02:45	73.11	
USGS	02169810	2008-07-04 03:00	73.10	
USGS	02169810	2008-07-04 03:15	73.10	
USGS	02169810	2008-07-04 03:30	73.10	
USGS	02169810	2008-07-04 03:45	73.10	
USGS	02169810	2008-07-04 04:00	73.09	
USGS	02169810	2008-07-04 04:15	73.09	
USGS	02169810	2008-07-04 04:30	73.09	
USGS	02169810	2008-07-04 04:45	73.09	
USGS	02169810	2008-07-04 05:00	73.09	
USGS	02169810	2008-07-04 05:15	73.09	
USGS	02169810	2008-07-04 05:30	73.08	
USGS	02169810	2008-07-04 05:45	73.08	
USGS	02169810	2008-07-04 06:00	73.08	
USGS	02169810	2008-07-04 06:15	73.08	
USGS	02169810	2008-07-04 06:30	73.08	
USGS	02169810	2008-07-04 06:45	73.08	
USGS	02169810	2008-07-04 07:00	73.08	
USGS	02169810	2008-07-04 07:15	73.08	
USGS	02169810	2008-07-04 07:30	73.08	
USGS	02169810	2008-07-04 07:45	73.08	
USGS	02169810	2008-07-04 08:00	73.08	
USGS	02169810	2008-07-04 08:15	73.08	
USGS	02169810	2008-07-04 08:30	73.07	
USGS	02169810	2008-07-04 08:45	73.06	
USGS	02169810	2008-07-04 09:00	73.06	
USGS	02169810	2008-07-04 09:15	73.06	
USGS	02169810	2008-07-04 09:30	73.06	
USGS	02169810	2008-07-04 09:45	73.05	
USGS	02169810	2008-07-04 10:00	73.05	
USGS	02169810	2008-07-04 10:15	73.03	
USGS	02169810	2008-07-04 10:30	73.03	
USGS	02169810	2008-07-04 10:45	73.02	
USGS	02169810	2008-07-04 11:00	73.01	
USGS	02169810	2008-07-04 11:15	73.01	
USGS	02169810	2008-07-04 11:30	73.01	
USGS	02169810	2008-07-04 11:45	73.01	
USGS	02169810	2008-07-04 12:00	73.01	
USGS	02169810	2008-07-04 12:15	73.01	
USGS	02169810	2008-07-04 12:30	73.01	
USGS	02169810	2008-07-04 12:45	73.01	
USGS	02169810	2008-07-04 13:00	73.01	
USGS	02169810	2008-07-04 13:15	73.01	
USGS	02169810	2008-07-04 13:30	73.01	
USGS	02169810	2008-07-04 13:45	73.01	
USGS	02169810	2008-07-04 14:00	73.01	
USGS	02169810	2008-07-04 14:15	73.02	
USGS	02169810	2008-07-04 14:30	73.01	
USGS	02169810	2008-07-04 14:45	73.01	
USGS	02169810	2008-07-04 15:00	73.01	
USGS	02169810	2008-07-04 15:15	73.01	
USGS	02169810	2008-07-04 15:30	73.01	
USGS	02169810	2008-07-04 15:45	73.01	
USGS	02169810	2008-07-04 16:00	73.01	
USGS	02169810	2008-07-04 16:15	73.01	
USGS	02169810	2008-07-04 16:30	73.01	
USGS	02169810	2008-07-04 16:45	73.01	
USGS	02169810	2008-07-04 17:00	73.01	
USGS	02169810	2008-07-04 17:15	73.01	
USGS	02169810	2008-07-04 17:30	73.02	
USGS	02169810	2008-07-04 17:45	73.04	
USGS	02169810	2008-07-04 18:00	73.06	
USGS	02169810	2008-07-04 18:15	73.08	
USGS	02169810	2008-07-04 18:30	73.11	
USGS	02169810	2008-07-04 18:45	73.14	
USGS	02169810	2008-07-04 19:00	73.17	
USGS	02169810	2008-07-04 19:15	73.20	
USGS	02169810	2008-07-04 19:30	73.21	
USGS	02169810	2008-07-04 19:45	73.22	
USGS	02169810	2008-07-04 20:00	73.22	
USGS	02169810	2008-07-04 20:15	73.22	
USGS	02169810	2008-07-04 20:30	73.21	
USGS	02169810	2008-07-04 20:45	73.20	
USGS	02169810	2008-07-04 21:00	73.19	
USGS	02169810	2008-07-04 21:15	73.21	
USGS	02169810	2008-07-04 21:30	73.19	
USGS	02169810	2008-07-04 21:45	73.17	
USGS	02169810	2008-07-04 22:00	73.15	
USGS	02169810	2008-07-04 22:15	73.13	
USGS	02169810	2008-07-04 22:30	73.11	
USGS	02169810	2008-07-04 22:45	73.10	
USGS	02169810	2008-07-04 23:00	73.08	
USGS	02169810	2008-07-04 23:15	73.07	
USGS	02169810	2008-07-04 23:30	73.04	
USGS	02169810	2008-07-04 23:45	73.02	
USGS	02169810	2008-07-05 00:00	73.01	
USGS	02169810	2008-07-05 00:15	73.01	
USGS	02169810	2008-07-05 00:30	73.00	
USGS	02169810	2008-07-05 00:45	72.98	
USGS	02169810	2008-07-05 01:00	72.99	
USGS	02169810	2008-07-05 01:15	73.01	
USGS	02169810	2008-07-05 01:30	73.04	
USGS	02169810	2008-07-05 01:45	73.08	
USGS	02169810	2008-07-05 02:00	73.07	
USGS	02169810	2008-07-05 02:15	73.09	
USGS	02169810	2008-07-05 02:30	73.09	
USGS	02169810	2008-07-05 02:45	73.10	
USGS	02169810	2008-07-05 03:00	73.10	
USGS	02169810	2008-07-05 03:15	73.10	
USGS	02169810	2008-07-05 03:30	73.09	
USGS	02169810	2008-07-05 03:45	73.09	
USGS	02169810	2008-07-05 04:00	73.09	
USGS	02169810	2008-07-05 04:15	73.09	
USGS	02169810	2008-07-05 04:30	73.08	
USGS	02169810	2008-07-05 04:45	73.08	
USGS	02169810	2008-07-05 05:00	73.07	
USGS	02169810	2008-07-05 05:15	73.07	
USGS	02169810	2008-07-05 05:30	73.06	
